iso_code,continent,location,date,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
IDN,Asia,Indonesia,3/21/2022,59503735.0,103179.0,217.363,0.377,114413.0,0.418,0.0837,11.9,people tested,365473877.0,194785493.0,154370080.0,16318304.0,542786.0,746149.0,132.66,70.7,56.03,5.92,2708.0,187351.0,0.068,51.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718
KEN,Africa,Kenya,1/25/2022,3189945.0,3659.0,60.181,0.069,4799.0,0.091,0.0695,14.4,tests performed,11625788.0,6365984.0,5140835.0,118969.0,72152.0,64454.0,21.52,11.78,9.52,0.22,1193.0,16416.0,0.03,53.36,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,1/31/2022,3222886.0,2324.0,60.803,0.044,5229.0,0.099,0.0268,37.3,tests performed,12252574.0,6572987.0,5530890.0,148697.0,144987.0,99848.0,22.68,12.17,10.24,0.28,1848.0,32063.0,0.059,53.19,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,2/1/2022,3229023.0,6137.0,60.919,0.116,5583.0,0.105,0.0248,40.4,tests performed,12451246.0,6650827.0,5644983.0,155436.0,198672.0,117923.0,23.05,12.31,10.45,0.29,2183.0,40692.0,0.075,53.14,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
MNG,Asia,Mongolia,12/15/2021,6296169.0,7970.0,1880.699,2.381,6434.0,1.922,0.1177,8.5,samples tested,5246981.0,2263912.0,2159006.0,824063.0,827202.0,118519.0,154.4,66.62,63.53,24.25,34875.0,224.0,0.007,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737
MNG,Asia,Mongolia,12/24/2021,6354211.0,7131.0,1898.036,2.13,5756.0,1.719,0.0959,10.4,samples tested,5313055.0,2265391.0,2162201.0,885463.0,9286.0,7419.0,156.34,66.66,63.62,26.06,2183.0,156.0,0.005,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737
MNG,Asia,Mongolia,12/25/2021,6360540.0,6329.0,1899.927,1.891,5418.0,1.618,0.0915,10.9,samples tested,5321817.0,2265616.0,2162721.0,893480.0,8762.0,7661.0,156.6,66.67,63.64,26.29,2254.0,172.0,0.005,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737
MNG,Asia,Mongolia,1/22/2022,6724753.0,23894.0,2008.719,7.137,22820.0,6.816,0.3147,3.2,samples tested,5430683.0,2268810.0,2169354.0,992519.0,4522.0,4885.0,159.8,66.76,63.84,29.21,1437.0,153.0,0.005,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737
MNG,Asia,Mongolia,1/31/2022,6879126.0,9499.0,2054.831,2.837,18090.0,5.404,0.3707,2.7,samples tested,5446952.0,2269737.0,2170575.0,1006640.0,260.0,1984.0,160.28,66.79,63.87,29.62,584.0,119.0,0.004,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737
MNG,Asia,Mongolia,2/25/2022,7135436.0,8566.0,2131.392,2.559,7573.0,2.262,0.231,4.3,samples tested,5466733.0,2271447.0,2172814.0,1022472.0,766.0,868.0,160.86,66.84,63.94,30.09,255.0,88.0,0.003,2.78,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737
MNG,Asia,Mongolia,2/26/2022,7143709.0,8273.0,2133.863,2.471,8031.0,2.399,0.2179,4.6,samples tested,5467728.0,2271548.0,2172909.0,1023271.0,995.0,937.0,160.89,66.84,63.94,30.11,276.0,98.0,0.003,2.78,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737
MNG,Asia,Mongolia,3/3/2022,7183403.0,8178.0,2145.72,2.443,8076.0,2.412,0.1087,9.2,samples tested,5470227.0,2271724.0,2173135.0,1025368.0,678.0,609.0,160.97,66.85,63.95,30.17,179.0,50.0,0.001,2.78,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737
MNG,Asia,Mongolia,3/4/2022,7190252.0,6849.0,2147.766,2.046,7831.0,2.339,0.0951,10.5,samples tested,5470867.0,2271778.0,2173241.0,1025848.0,640.0,591.0,160.98,66.85,63.95,30.19,174.0,47.0,0.001,2.78,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737
MNG,Asia,Mongolia,3/8/2022,7213658.0,7008.0,2154.757,2.093,6831.0,2.04,0.1106,9.0,samples tested,5472008.0,2271860.0,2173366.0,1026782.0,605.0,416.0,161.02,66.85,63.95,30.21,122.0,31.0,0.001,2.78,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737
NPL,Asia,Nepal,2/28/2022,6484603.0,8341.0,215.902,0.278,8242.0,0.274,0.033,30.3,samples tested,37125732.0,21575023.0,17490473.0,1147229.0,141121.0,107928.0,121.53,70.63,57.26,3.76,3533.0,29040.0,0.095,36.22,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602
NPL,Asia,Nepal,3/1/2022,6491107.0,6504.0,216.118,0.217,7824.0,0.26,0.033,30.3,samples tested,37233872.0,21594817.0,17547281.0,1189716.0,108140.0,108663.0,121.89,70.69,57.44,3.89,3557.0,25976.0,0.085,36.19,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602
NPL,Asia,Nepal,3/2/2022,6497981.0,6874.0,216.347,0.229,7613.0,0.253,0.03,33.3,samples tested,37269660.0,21603183.0,17567825.0,1199508.0,35788.0,99062.0,122.01,70.72,57.51,3.93,3243.0,20460.0,0.067,36.18,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602
NPL,Asia,Nepal,3/5/2022,6518058.0,6220.0,217.015,0.207,7358.0,0.245,0.019,52.6,samples tested,37682890.0,21645983.0,17843980.0,1312118.0,251250.0,111932.0,123.36,70.86,58.41,4.3,3664.0,18442.0,0.06,36.02,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602
NPL,Asia,Nepal,3/12/2022,6570482.0,5062.0,218.761,0.169,7489.0,0.249,0.016,62.5,samples tested,38699896.0,21773697.0,18399451.0,1688819.0,101864.0,145287.0,126.69,71.28,60.23,5.53,4756.0,18245.0,0.06,35.7,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602
PAK,Asia,Pakistan,2/3/2022,25194561.0,59786.0,108.878,0.258,62515.0,0.27,0.1065,9.4,tests performed,180661534.0,107277517.0,83946354.0,2758593.0,1664560.0,939480.0,76.61,45.49,35.6,1.17,3984.0,435633.0,0.185,58.03,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2/4/2022,25258723.0,64162.0,109.155,0.277,62260.0,0.269,0.1027,9.7,tests performed,182396048.0,108173867.0,84731497.0,2758593.0,1734514.0,1090177.0,77.34,45.87,35.93,1.17,4623.0,525181.0,0.223,57.96,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,3/1/2022,26464518.0,37566.0,114.366,0.162,41422.0,0.179,0.0245,40.8,tests performed,215117064.0,126951209.0,99049978.0,4488296.0,455938.0,704632.0,91.22,53.83,42.0,1.9,2988.0,328110.0,0.139,56.72,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,3/2/2022,26498814.0,34296.0,114.514,0.148,40312.0,0.174,0.0228,43.9,tests performed,215539999.0,127117340.0,99292129.0,4512786.0,422935.0,658468.0,91.4,53.9,42.1,1.91,2792.0,302596.0,0.128,56.7,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,3/8/2022,26712953.0,29216.0,115.44,0.126,35491.0,0.153,0.0208,48.1,tests performed,218051079.0,127811729.0,100912956.0,4758281.0,606457.0,419145.0,92.46,54.2,42.79,2.02,1777.0,122931.0,0.052,56.56,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,3/9/2022,26749522.0,36569.0,115.598,0.158,35815.0,0.155,0.0201,49.8,tests performed,218689769.0,127942647.0,101379429.0,4811485.0,638690.0,449967.0,92.73,54.25,42.99,2.04,1908.0,117901.0,0.05,56.52,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
ZAF,Africa,South Africa,1/17/2022,21815463.0,18171.0,367.312,0.306,34986.0,0.589,0.1325,7.5,people tested,28999088.0,19220274.0,16166163.0,405959.0,87919.0,69190.0,48.42,32.09,26.99,0.68,1155.0,6062.0,0.01,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,1/18/2022,21855117.0,39654.0,367.979,0.668,34867.0,0.587,0.1247,8.0,people tested,29084973.0,19257383.0,16213145.0,422407.0,85885.0,66847.0,48.56,32.15,27.07,0.71,1116.0,10498.0,0.018,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,1/19/2022,21895771.0,40654.0,368.664,0.685,34461.0,0.58,0.0982,10.2,people tested,29169144.0,19293345.0,16259453.0,439457.0,84171.0,66161.0,48.7,32.21,27.15,0.73,1105.0,14769.0,0.025,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,1/20/2022,21933255.0,37484.0,369.295,0.631,33896.0,0.571,0.1098,9.1,people tested,29251262.0,19328210.0,16303929.0,456410.0,82118.0,65265.0,48.84,32.27,27.22,0.76,1090.0,18884.0,0.032,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,1/21/2022,21968562.0,35307.0,369.889,0.594,33180.0,0.559,0.1048,9.5,people tested,29339383.0,19363834.0,16351861.0,474596.0,88121.0,64953.0,48.99,32.33,27.3,0.79,1084.0,23107.0,0.039,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,1/22/2022,22001679.0,33117.0,370.447,0.558,32684.0,0.55,0.0996,10.0,people tested,29363052.0,19373583.0,16365725.0,478454.0,23669.0,65180.0,49.03,32.35,27.32,0.8,1088.0,23633.0,0.039,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,1/27/2022,22159247.0,38912.0,373.1,0.655,32285.0,0.544,0.0957,10.4,people tested,29702542.0,19526619.0,16534632.0,556205.0,76213.0,64469.0,49.59,32.6,27.61,0.93,1076.0,28344.0,0.047,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,1/28/2022,22195053.0,35806.0,373.703,0.603,32356.0,0.545,0.0967,10.3,people tested,29784202.0,19563985.0,16574467.0,574247.0,81660.0,63546.0,49.73,32.66,27.67,0.96,1061.0,28593.0,0.048,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,1/31/2022,22268519.0,16930.0,374.94,0.285,32441.0,0.546,0.0992,10.1,people tested,29884699.0,19611652.0,16625575.0,594479.0,72351.0,61721.0,49.9,32.74,27.76,0.99,1031.0,28407.0,0.047,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,2/3/2022,22374263.0,30785.0,376.72,0.518,30717.0,0.517,0.1003,10.0,people tested,30101146.0,19716641.0,16723246.0,646466.0,69253.0,56943.0,50.26,32.92,27.92,1.08,951.0,27146.0,0.045,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,2/12/2022,22656918.0,32903.0,381.479,0.554,30531.0,0.514,0.084,11.9,people tested,30555190.0,19946944.0,16907701.0,764447.0,14575.0,56426.0,51.02,33.3,28.23,1.28,942.0,28885.0,0.048,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,2/13/2022,22677323.0,20405.0,381.823,0.344,30332.0,0.511,0.0841,11.9,people tested,30570386.0,19958082.0,16917849.0,766629.0,15196.0,54377.0,51.04,33.32,28.25,1.28,908.0,28468.0,0.048,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,2/14/2022,22693253.0,15930.0,382.091,0.268,30312.0,0.51,0.0835,12.0,people tested,30627415.0,19982433.0,16935309.0,785483.0,57029.0,52617.0,51.14,33.36,28.28,1.31,879.0,26850.0,0.045,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,2/17/2022,22796653.0,34536.0,383.832,0.581,29354.0,0.494,0.0838,11.9,people tested,30858874.0,20092237.0,17022026.0,855139.0,79601.0,55666.0,51.52,33.55,28.42,1.43,929.0,26972.0,0.045,44.44,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,2/20/2022,22880879.0,20288.0,385.25,0.342,29079.0,0.49,0.0822,12.2,people tested,30964954.0,20139964.0,17067077.0,884447.0,5117.0,56367.0,51.7,33.63,28.5,1.48,941.0,25983.0,0.043,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,2/23/2022,22964127.0,35870.0,386.652,0.604,28859.0,0.486,0.0801,12.5,people tested,31217929.0,20249900.0,17162477.0,966165.0,94742.0,62665.0,52.12,33.81,28.65,1.61,1046.0,28064.0,0.047,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/5/2022,23226664.0,29784.0,391.072,0.501,24806.0,0.418,0.0644,15.5,people tested,32019752.0,20499960.0,17396062.0,1359275.0,29835.0,85434.0,53.46,34.23,29.04,2.27,1426.0,24412.0,0.041,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/6/2022,23245373.0,18709.0,391.387,0.315,24798.0,0.418,0.0637,15.7,people tested,32027166.0,20501676.0,17398184.0,1363737.0,7414.0,84005.0,53.47,34.23,29.05,2.28,1403.0,23649.0,0.039,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/7/2022,23259839.0,14466.0,391.631,0.244,24912.0,0.419,0.0635,15.7,people tested,32126152.0,20529787.0,17423434.0,1417569.0,98986.0,82902.0,53.64,34.28,29.09,2.37,1384.0,23345.0,0.039,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/10/2022,23343250.0,28728.0,393.035,0.484,25218.0,0.425,0.0609,16.4,people tested,32322691.0,20585989.0,17472851.0,1524310.0,97195.0,63604.0,53.97,34.37,29.17,2.55,1062.0,17834.0,0.03,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/11/2022,23365475.0,22225.0,393.409,0.374,24085.0,0.406,0.0624,16.0,people tested,32517834.0,20642570.0,17522887.0,1628556.0,195143.0,75417.0,54.29,34.47,29.26,2.72,1259.0,21307.0,0.036,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/14/2022,23424639.0,14440.0,394.406,0.243,23543.0,0.396,0.061,16.4,people tested,32548342.0,20650525.0,17531396.0,1644959.0,7345.0,60313.0,54.34,34.48,29.27,2.75,1007.0,17248.0,0.029,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/15/2022,23452959.0,28320.0,394.882,0.477,23872.0,0.402,0.0614,16.3,people tested,32630886.0,20674733.0,17553465.0,1688214.0,82544.0,65009.0,54.48,34.52,29.31,2.82,1085.0,18672.0,0.031,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/16/2022,23485052.0,32093.0,395.423,0.54,24361.0,0.41,0.0609,16.4,people tested,32722417.0,20701915.0,17577118.0,1736027.0,91531.0,70989.0,54.63,34.56,29.35,2.9,1185.0,20522.0,0.034,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/19/2022,23569125.0,25561.0,396.838,0.43,25232.0,0.425,0.0555,18.0,people tested,32987853.0,20772989.0,17654789.0,1873640.0,84524.0,65491.0,55.08,34.68,29.48,3.13,1093.0,18245.0,0.03,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/20/2022,23585561.0,16436.0,397.115,0.277,25052.0,0.422,0.0554,18.1,people tested,33008136.0,20777048.0,17660887.0,1885226.0,20283.0,66734.0,55.11,34.69,29.49,3.15,1114.0,18439.0,0.031,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/21/2022,23599964.0,14403.0,397.358,0.243,25046.0,0.422,0.0548,18.2,people tested,33014381.0,20778875.0,17662694.0,1888503.0,6245.0,66577.0,55.12,34.69,29.49,3.15,1112.0,18336.0,0.031,40.74,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/22/2022,23619340.0,19376.0,397.684,0.326,23769.0,0.4,0.0533,18.8,people tested,33023123.0,20781379.0,17665311.0,1892943.0,8742.0,56034.0,55.14,34.7,29.49,3.16,936.0,15235.0,0.025,34.14,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/23/2022,23643793.0,24453.0,398.096,0.412,22677.0,0.382,0.0522,19.2,people tested,33105213.0,20802093.0,17694103.0,1933115.0,82090.0,54685.0,55.27,34.73,29.54,3.23,913.0,14311.0,0.024,34.13,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/24/2022,23676087.0,32294.0,398.639,0.544,23111.0,0.389,0.0539,18.5,people tested,33201427.0,20826204.0,17727718.0,1980212.0,96214.0,54848.0,55.43,34.77,29.6,3.31,916.0,13763.0,0.023,34.12,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/25/2022,23701064.0,24977.0,399.06,0.421,22500.0,0.379,0.0554,18.1,people tested,33296217.0,20849944.0,17762272.0,2025294.0,94790.0,56127.0,55.59,34.81,29.66,3.38,937.0,13813.0,0.023,34.12,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/26/2022,23727513.0,26449.0,399.505,0.445,22627.0,0.381,0.0564,17.7,people tested,33379248.0,20868945.0,17793692.0,2064966.0,83031.0,55914.0,55.73,34.84,29.71,3.45,934.0,13708.0,0.023,34.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/27/2022,23744362.0,16849.0,399.789,0.284,22686.0,0.382,0.0569,17.6,people tested,33405701.0,20875084.0,17802789.0,2078695.0,26453.0,56795.0,55.77,34.85,29.72,3.47,948.0,14005.0,0.023,34.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/30/2022,23809344.0,26104.0,400.883,0.44,23650.0,0.398,0.0603,16.6,people tested,33569841.0,20913645.0,17865218.0,2157554.0,84150.0,66375.0,56.05,34.92,29.83,3.6,1108.0,15936.0,0.027,34.09,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,3/31/2022,23838911.0,29567.0,401.381,0.498,23261.0,0.392,0.0598,16.7,people tested,33656772.0,20934382.0,17898249.0,2199299.0,86931.0,65049.0,56.19,34.95,29.88,3.67,1086.0,15454.0,0.026,34.09,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/1/2022,23866743.0,27832.0,401.849,0.469,23668.0,0.399,0.0494,20.2,people tested,33738165.0,20954169.0,17929482.0,2238006.0,81393.0,63135.0,56.33,34.99,29.94,3.74,1054.0,14889.0,0.025,34.08,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/5/2022,23947309.0,24914.0,403.206,0.419,23438.0,0.395,0.0597,16.8,people tested,33875176.0,20987044.0,17981695.0,2302998.0,53972.0,55641.0,56.56,35.04,30.02,3.85,929.0,13270.0,0.022,36.29,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/6/2022,23971040.0,23731.0,403.605,0.4,23099.0,0.389,0.0627,15.9,people tested,33931060.0,21001488.0,18000778.0,2331516.0,55884.0,51603.0,56.65,35.06,30.05,3.89,862.0,12549.0,0.021,36.28,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/7/2022,23996380.0,25340.0,404.032,0.427,22496.0,0.379,0.0618,16.2,people tested,33991918.0,21017169.0,18021801.0,2361872.0,60858.0,47878.0,56.75,35.09,30.09,3.94,799.0,11827.0,0.02,36.27,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/8/2022,24019672.0,23292.0,404.424,0.392,21847.0,0.368,0.0727,13.8,people tested,34054426.0,21035635.0,18043782.0,2390484.0,62508.0,45180.0,56.86,35.12,30.13,3.99,754.0,11638.0,0.019,36.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/9/2022,24044412.0,24740.0,404.841,0.417,21628.0,0.364,0.0812,12.3,people tested,34118324.0,21054387.0,18066728.0,2419211.0,63898.0,50354.0,56.96,35.15,30.16,4.04,841.0,13384.0,0.022,36.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/10/2022,24060151.0,15739.0,405.106,0.265,21493.0,0.362,0.0606,16.5,people tested,34139709.0,21060350.0,18074455.0,2429478.0,21385.0,49455.0,57.0,35.16,30.18,4.06,826.0,13304.0,0.022,36.25,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/11/2022,24071305.0,11154.0,405.294,0.188,21273.0,0.358,0.065,15.4,people tested,34146981.0,21062995.0,18077058.0,2432669.0,7272.0,46540.0,57.01,35.17,30.18,4.06,777.0,12749.0,0.021,36.25,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/12/2022,24094335.0,23030.0,405.681,0.388,21004.0,0.354,0.0595,16.8,people tested,34195988.0,21079205.0,18095166.0,2452928.0,49007.0,45830.0,57.09,35.19,30.21,4.1,765.0,13166.0,0.022,36.25,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/13/2022,24116414.0,22079.0,406.053,0.372,20768.0,0.35,0.0576,17.4,people tested,34253459.0,21097500.0,18116074.0,2477161.0,57471.0,46057.0,57.19,35.22,30.25,4.14,769.0,13716.0,0.023,36.24,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/14/2022,24139799.0,23385.0,406.447,0.394,20488.0,0.345,0.0604,16.6,people tested,34309973.0,21115282.0,18136746.0,2501087.0,56514.0,45436.0,57.28,35.25,30.28,4.18,759.0,14016.0,0.023,36.23,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/15/2022,24161679.0,21880.0,406.815,0.368,20287.0,0.342,0.0643,15.6,people tested,34350797.0,21127625.0,18151340.0,2519105.0,40824.0,42339.0,57.35,35.28,30.31,4.21,707.0,13141.0,0.022,36.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/19/2022,24212994.0,14835.0,407.679,0.25,16951.0,0.285,0.0814,12.3,people tested,34366442.0,21132296.0,18157162.0,2526097.0,4439.0,24351.0,57.38,35.28,30.32,4.22,407.0,7584.0,0.013,36.22,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
